,num_firetruck,Run,Extinguished,On Fire,Step
0,1,0,501,0.9270707070704782,130
1,1,1,317,0.5669696969696637,93
2,1,2,404,0.6490909090908312,107
3,1,3,434,0.6633333333332477,128
4,1,4,469,0.8886868686866607,131
5,1,5,454,0.7390909090907823,124
6,1,6,506,0.7298989898988681,124
7,1,7,529,0.9371717171714828,146
8,1,8,516,0.9946464646461991,140
9,1,9,475,0.8835353535351483,132
10,1,10,502,0.9214141414139156,135
11,1,11,493,0.9566666666664217,134
12,1,12,483,0.8041414141412521,125
13,1,13,478,0.9598989898987432,136
14,1,14,497,0.9149494949492727,135
15,1,15,503,0.9273737373735084,133
16,1,16,489,0.9125252525250316,141
17,1,17,535,0.919999999999775,144
18,1,18,480,0.6073737373736822,125
19,1,19,485,0.9382828282825934,133
20,1,20,526,0.9048484848482681,142
21,1,21,522,0.9387878787876436,150
22,1,22,517,0.9472727272724875,128
23,1,23,338,0.626666666666601,94
24,1,24,526,0.9551515151512711,147
25,1,25,421,0.6914141414140406,111
26,1,26,644,0.9801010101007525,175
27,1,27,513,0.9964646464643799,142
28,1,28,517,0.922121212120986,139
29,1,29,365,0.6093939393938831,98
30,1,30,660,0.7962626262624685,187
31,1,31,517,0.858787878787687,134
32,1,32,714,0.858787878787687,191
33,1,33,360,0.6481818181817408,103
34,1,34,338,0.5559595959595687,98
35,1,35,521,0.7051515151514068,138
36,1,36,455,0.9250505050502773,130
37,1,37,538,0.9086868686866498,142
38,1,38,553,0.9758585858583305,152
39,1,39,324,0.5504040404040161,86
40,1,40,468,0.990101010100747,137
41,1,41,594,0.9520202020199596,161
42,1,42,498,0.9557575757573313,135
43,1,43,443,0.674848484848393,124
44,1,44,602,0.9123232323230115,153
45,1,45,487,0.891616161615952,136
46,1,46,343,0.5909090909090446,99
47,1,47,612,0.9481818181815779,166
48,1,48,556,0.9908080808078173,142
49,1,49,528,0.972626262626009,140
50,2,50,61,0.006363636363636354,11
51,2,51,764,0.3662626262626285,102
52,2,52,704,0.5469696969696746,99
53,2,53,788,0.6103030303029735,113
54,2,54,50,0.005454545454545447,9
55,2,55,41,0.004141414141414137,8
56,2,56,28,0.0029292929292929273,6
57,2,57,37,0.0037373737373737337,7
58,2,58,58,0.006161616161616153,11
59,2,59,582,0.4198989898989925,80
60,2,60,87,0.01111111111111112,14
61,2,61,73,0.007878787878787867,11
62,2,62,839,0.4918181818181849,111
63,2,63,124,0.019191919191919253,17
64,2,64,80,0.008484848484848477,13
65,2,65,38,0.004242424242424238,9
66,2,66,235,0.032121212121212266,32
67,2,67,121,0.014444444444444475,17
68,2,68,865,0.5918181818181351,114
69,2,69,678,0.38636363636363874,87
70,2,70,85,0.008585858585858579,14
71,2,71,29,0.0029292929292929273,6
72,2,72,77,0.007878787878787867,13
73,2,73,60,0.006868686868686858,9
74,2,74,257,0.061919191919192255,36
75,2,75,35,0.003636363636363633,7
76,2,76,568,0.12424242424242497,73
77,2,77,62,0.00707070707070706,11
78,2,78,434,0.11040404040404105,55
79,2,79,132,0.016868686868686915,19
80,2,80,280,0.04686868686868711,36
81,2,81,73,0.008484848484848477,12
82,2,82,82,0.008787878787878782,13
83,2,83,904,0.6608080808079966,125
84,2,84,168,0.02393939393939403,24
85,2,85,71,0.008383838383838375,12
86,2,86,47,0.004747474747474742,9
87,2,87,98,0.013333333333333357,16
88,2,88,114,0.013939393939393967,19
89,2,89,62,0.0072727272727272614,11
90,2,90,18,0.0018181818181818182,5
91,2,91,78,0.010000000000000002,12
92,2,92,27,0.0027272727272727258,6
93,2,93,112,0.014848484848484882,18
94,2,94,68,0.007474747474747463,12
95,2,95,75,0.008282828282828274,13
96,2,96,105,0.012121212121212137,15
97,2,97,694,0.38676767676767915,91
98,2,98,24,0.0024242424242424234,5
99,2,99,523,0.13444444444444523,66
100,3,100,88,0.009696969696969697,10
101,3,101,62,0.0062626262626262535,8
102,3,102,26,0.002626262626262625,5
103,3,103,35,0.003535353535353532,6
104,3,104,15,0.0015151515151515152,5
105,3,105,41,0.004141414141414137,7
106,3,106,30,0.003030303030303028,6
107,3,107,59,0.005959595959595951,8
108,3,108,26,0.002626262626262625,5
109,3,109,21,0.002121212121212121,5
110,3,110,38,0.0038383838383838345,6
111,3,111,40,0.004040404040404036,6
112,3,112,29,0.0029292929292929273,6
113,3,113,47,0.004747474747474742,6
114,3,114,27,0.0027272727272727258,5
115,3,115,20,0.00202020202020202,5
116,3,116,34,0.0034343434343434313,6
117,3,117,19,0.0019191919191919192,5
118,3,118,19,0.0019191919191919192,5
119,3,119,64,0.006565656565656556,9
120,3,120,19,0.0019191919191919192,5
121,3,121,25,0.002525252525252524,5
122,3,122,88,0.00929292929292929,12
123,3,123,26,0.002626262626262625,5
124,3,124,29,0.0029292929292929273,5
125,3,125,53,0.0057575757575757495,8
126,3,126,21,0.002121212121212121,5
127,3,127,24,0.0024242424242424234,5
128,3,128,46,0.004848484848484842,7
129,3,129,25,0.002525252525252524,5
130,3,130,89,0.009494949494949494,11
131,3,131,48,0.004848484848484842,7
132,3,132,24,0.0024242424242424234,5
133,3,133,45,0.00454545454545454,7
134,3,134,127,0.01414141414141417,14
135,3,135,21,0.002121212121212121,5
136,3,136,18,0.0018181818181818182,5
137,3,137,39,0.003939393939393935,6
138,3,138,34,0.0034343434343434313,6
139,3,139,656,0.1635353535353545,59
140,3,140,117,0.012626262626262645,14
141,3,141,29,0.0029292929292929273,6
142,3,142,26,0.002626262626262625,5
143,3,143,21,0.002121212121212121,5
144,3,144,27,0.0027272727272727258,5
145,3,145,119,0.01232323232323234,13
146,3,146,17,0.0017171717171717172,5
147,3,147,36,0.003636363636363633,6
148,3,148,23,0.0023232323232323226,5
149,3,149,27,0.0027272727272727258,5
150,4,150,25,0.002525252525252524,5
151,4,151,38,0.0038383838383838345,5
152,4,152,25,0.002525252525252524,5
153,4,153,35,0.003535353535353532,5
154,4,154,22,0.002222222222222222,5
155,4,155,27,0.0027272727272727258,5
156,4,156,31,0.003131313131313129,5
157,4,157,11,0.0011111111111111111,5
158,4,158,17,0.0017171717171717172,5
159,4,159,21,0.002121212121212121,5
160,4,160,17,0.0017171717171717172,5
161,4,161,36,0.003636363636363633,5
162,4,162,27,0.0027272727272727258,5
163,4,163,28,0.0028282828282828265,5
164,4,164,18,0.0018181818181818182,5
165,4,165,25,0.002525252525252524,5
166,4,166,33,0.0033333333333333305,5
167,4,167,28,0.0028282828282828265,5
168,4,168,30,0.003030303030303028,5
169,4,169,24,0.0024242424242424234,5
170,4,170,34,0.0034343434343434313,5
171,4,171,17,0.0017171717171717172,5
172,4,172,25,0.002525252525252524,5
173,4,173,45,0.00454545454545454,6
174,4,174,18,0.0018181818181818182,5
175,4,175,19,0.0019191919191919192,5
176,4,176,41,0.004141414141414137,6
177,4,177,18,0.0018181818181818182,5
178,4,178,36,0.003636363636363633,5
179,4,179,18,0.0018181818181818182,5
180,4,180,26,0.002626262626262625,5
181,4,181,24,0.0024242424242424234,5
182,4,182,26,0.002626262626262625,5
183,4,183,25,0.002525252525252524,5
184,4,184,24,0.0024242424242424234,5
185,4,185,27,0.0027272727272727258,5
186,4,186,25,0.002525252525252524,5
187,4,187,24,0.0024242424242424234,5
188,4,188,24,0.0024242424242424234,5
189,4,189,36,0.003636363636363633,6
190,4,190,24,0.0024242424242424234,5
191,4,191,27,0.0027272727272727258,5
192,4,192,31,0.003131313131313129,5
193,4,193,16,0.0016161616161616162,5
194,4,194,39,0.003939393939393935,5
195,4,195,16,0.0016161616161616162,5
196,4,196,24,0.0024242424242424234,5
197,4,197,22,0.002222222222222222,5
198,4,198,31,0.003131313131313129,5
199,4,199,23,0.0023232323232323226,5
200,5,200,19,0.0019191919191919192,5
201,5,201,27,0.0027272727272727258,5
202,5,202,18,0.0018181818181818182,5
203,5,203,23,0.0023232323232323226,5
204,5,204,33,0.0033333333333333305,5
205,5,205,40,0.004040404040404036,5
206,5,206,11,0.0011111111111111111,5
207,5,207,22,0.002222222222222222,5
208,5,208,17,0.0017171717171717172,5
209,5,209,20,0.00202020202020202,5
210,5,210,15,0.0015151515151515152,5
211,5,211,14,0.0014141414141414141,5
212,5,212,23,0.0023232323232323226,5
213,5,213,23,0.0023232323232323226,5
214,5,214,22,0.002222222222222222,5
215,5,215,19,0.0019191919191919192,5
216,5,216,21,0.002121212121212121,5
217,5,217,30,0.003030303030303028,5
218,5,218,20,0.00202020202020202,5
219,5,219,21,0.002121212121212121,5
220,5,220,26,0.002626262626262625,5
221,5,221,24,0.0024242424242424234,5
222,5,222,24,0.0024242424242424234,5
223,5,223,26,0.002626262626262625,5
224,5,224,22,0.002222222222222222,5
225,5,225,24,0.0024242424242424234,5
226,5,226,33,0.0033333333333333305,5
227,5,227,21,0.002121212121212121,5
228,5,228,31,0.003131313131313129,5
229,5,229,24,0.0024242424242424234,5
230,5,230,13,0.0013131313131313131,5
231,5,231,23,0.0023232323232323226,5
232,5,232,17,0.0017171717171717172,5
233,5,233,23,0.0023232323232323226,5
234,5,234,22,0.002222222222222222,5
235,5,235,14,0.0014141414141414141,5
236,5,236,23,0.0023232323232323226,5
237,5,237,19,0.0019191919191919192,5
238,5,238,21,0.002121212121212121,5
239,5,239,30,0.003030303030303028,5
240,5,240,20,0.00202020202020202,5
241,5,241,20,0.00202020202020202,5
242,5,242,15,0.0015151515151515152,5
243,5,243,32,0.0032323232323232297,5
244,5,244,26,0.002626262626262625,5
245,5,245,27,0.0027272727272727258,5
246,5,246,19,0.0019191919191919192,5
247,5,247,25,0.002525252525252524,5
248,5,248,29,0.0029292929292929273,5
249,5,249,22,0.002222222222222222,5
250,6,250,26,0.002626262626262625,5
251,6,251,31,0.003131313131313129,5
252,6,252,17,0.0017171717171717172,5
253,6,253,25,0.002525252525252524,5
254,6,254,23,0.0023232323232323226,5
255,6,255,17,0.0017171717171717172,5
256,6,256,16,0.0016161616161616162,5
257,6,257,24,0.0024242424242424234,5
258,6,258,30,0.003030303030303028,5
259,6,259,23,0.0023232323232323226,5
260,6,260,18,0.0018181818181818182,5
261,6,261,26,0.002626262626262625,5
262,6,262,18,0.0018181818181818182,5
263,6,263,23,0.0023232323232323226,5
264,6,264,18,0.0018181818181818182,5
265,6,265,22,0.002222222222222222,5
266,6,266,15,0.0015151515151515152,5
267,6,267,12,0.0012121212121212121,5
268,6,268,16,0.0016161616161616162,5
269,6,269,22,0.002222222222222222,5
270,6,270,23,0.0023232323232323226,5
271,6,271,25,0.002525252525252524,5
272,6,272,24,0.0024242424242424234,5
273,6,273,14,0.0014141414141414141,5
274,6,274,24,0.0024242424242424234,5
275,6,275,32,0.0032323232323232297,5
276,6,276,25,0.002525252525252524,5
277,6,277,15,0.0015151515151515152,5
278,6,278,21,0.002121212121212121,5
279,6,279,11,0.0011111111111111111,5
280,6,280,21,0.002121212121212121,5
281,6,281,18,0.0018181818181818182,5
282,6,282,26,0.002626262626262625,5
283,6,283,20,0.00202020202020202,5
284,6,284,19,0.0019191919191919192,5
285,6,285,25,0.002525252525252524,5
286,6,286,29,0.0029292929292929273,5
287,6,287,25,0.002525252525252524,5
288,6,288,18,0.0018181818181818182,5
289,6,289,23,0.0023232323232323226,5
290,6,290,24,0.0024242424242424234,5
291,6,291,16,0.0016161616161616162,5
292,6,292,21,0.002121212121212121,5
293,6,293,21,0.002121212121212121,5
294,6,294,31,0.003131313131313129,5
295,6,295,23,0.0023232323232323226,5
296,6,296,22,0.002222222222222222,5
297,6,297,22,0.002222222222222222,5
298,6,298,19,0.0019191919191919192,5
299,6,299,24,0.0024242424242424234,5
300,7,300,24,0.0024242424242424234,5
301,7,301,15,0.0015151515151515152,5
302,7,302,29,0.0029292929292929273,5
303,7,303,9,0.0009090909090909091,5
304,7,304,21,0.002121212121212121,5
305,7,305,17,0.0017171717171717172,5
306,7,306,20,0.00202020202020202,5
307,7,307,20,0.00202020202020202,5
308,7,308,25,0.002525252525252524,5
309,7,309,31,0.003131313131313129,5
310,7,310,22,0.002222222222222222,5
311,7,311,22,0.002222222222222222,5
312,7,312,19,0.0019191919191919192,5
313,7,313,24,0.0024242424242424234,5
314,7,314,17,0.0017171717171717172,5
315,7,315,20,0.00202020202020202,5
316,7,316,16,0.0016161616161616162,5
317,7,317,22,0.002222222222222222,5
318,7,318,19,0.0019191919191919192,5
319,7,319,21,0.002121212121212121,5
320,7,320,23,0.0023232323232323226,5
321,7,321,28,0.0028282828282828265,5
322,7,322,27,0.0027272727272727258,5
323,7,323,29,0.0029292929292929273,5
324,7,324,28,0.0028282828282828265,5
325,7,325,16,0.0016161616161616162,5
326,7,326,21,0.002121212121212121,5
327,7,327,18,0.0018181818181818182,5
328,7,328,17,0.0017171717171717172,5
329,7,329,17,0.0017171717171717172,5
330,7,330,18,0.0018181818181818182,5
331,7,331,23,0.0023232323232323226,5
332,7,332,21,0.002121212121212121,5
333,7,333,15,0.0015151515151515152,5
334,7,334,15,0.0015151515151515152,5
335,7,335,18,0.0018181818181818182,5
336,7,336,17,0.0017171717171717172,5
337,7,337,23,0.0023232323232323226,5
338,7,338,23,0.0023232323232323226,5
339,7,339,19,0.0019191919191919192,5
340,7,340,18,0.0018181818181818182,5
341,7,341,20,0.00202020202020202,5
342,7,342,26,0.002626262626262625,5
343,7,343,27,0.0027272727272727258,5
344,7,344,28,0.0028282828282828265,5
345,7,345,15,0.0015151515151515152,5
346,7,346,23,0.0023232323232323226,5
347,7,347,25,0.002525252525252524,5
348,7,348,15,0.0015151515151515152,5
349,7,349,30,0.003030303030303028,5
350,8,350,22,0.002222222222222222,5
351,8,351,22,0.002222222222222222,5
352,8,352,23,0.0023232323232323226,5
353,8,353,20,0.00202020202020202,5
354,8,354,16,0.0016161616161616162,5
355,8,355,16,0.0016161616161616162,5
356,8,356,25,0.002525252525252524,5
357,8,357,25,0.002525252525252524,5
358,8,358,23,0.0023232323232323226,5
359,8,359,20,0.00202020202020202,5
360,8,360,29,0.0029292929292929273,5
361,8,361,16,0.0016161616161616162,5
362,8,362,20,0.00202020202020202,5
363,8,363,20,0.00202020202020202,5
364,8,364,19,0.0019191919191919192,5
365,8,365,25,0.002525252525252524,5
366,8,366,22,0.002222222222222222,5
367,8,367,24,0.0024242424242424234,5
368,8,368,24,0.0024242424242424234,5
369,8,369,18,0.0018181818181818182,5
370,8,370,17,0.0017171717171717172,5
371,8,371,16,0.0016161616161616162,5
372,8,372,16,0.0016161616161616162,5
373,8,373,21,0.002121212121212121,5
374,8,374,22,0.002222222222222222,5
375,8,375,24,0.0024242424242424234,5
376,8,376,19,0.0019191919191919192,5
377,8,377,24,0.0024242424242424234,5
378,8,378,18,0.0018181818181818182,5
379,8,379,25,0.002525252525252524,5
380,8,380,17,0.0017171717171717172,5
381,8,381,18,0.0018181818181818182,5
382,8,382,26,0.002626262626262625,5
383,8,383,17,0.0017171717171717172,5
384,8,384,15,0.0015151515151515152,5
385,8,385,15,0.0015151515151515152,5
386,8,386,23,0.0023232323232323226,5
387,8,387,23,0.0023232323232323226,5
388,8,388,23,0.0023232323232323226,5
389,8,389,16,0.0016161616161616162,5
390,8,390,13,0.0013131313131313131,5
391,8,391,23,0.0023232323232323226,5
392,8,392,15,0.0015151515151515152,5
393,8,393,25,0.002525252525252524,5
394,8,394,20,0.00202020202020202,5
395,8,395,27,0.0027272727272727258,5
396,8,396,18,0.0018181818181818182,5
397,8,397,20,0.00202020202020202,5
398,8,398,19,0.0019191919191919192,5
399,8,399,27,0.0027272727272727258,5
400,9,400,17,0.0017171717171717172,5
401,9,401,21,0.002121212121212121,5
402,9,402,19,0.0019191919191919192,5
403,9,403,20,0.00202020202020202,5
404,9,404,24,0.0024242424242424234,5
405,9,405,25,0.002525252525252524,5
406,9,406,17,0.0017171717171717172,5
407,9,407,13,0.0013131313131313131,5
408,9,408,21,0.002121212121212121,5
409,9,409,18,0.0018181818181818182,5
410,9,410,16,0.0016161616161616162,5
411,9,411,21,0.002121212121212121,5
412,9,412,14,0.0014141414141414141,5
413,9,413,19,0.0019191919191919192,5
414,9,414,23,0.0023232323232323226,5
415,9,415,16,0.0016161616161616162,5
416,9,416,23,0.0023232323232323226,5
417,9,417,18,0.0018181818181818182,5
418,9,418,22,0.002222222222222222,5
419,9,419,16,0.0016161616161616162,5
420,9,420,20,0.00202020202020202,5
421,9,421,17,0.0017171717171717172,5
422,9,422,21,0.002121212121212121,5
423,9,423,17,0.0017171717171717172,5
424,9,424,20,0.00202020202020202,5
425,9,425,16,0.0016161616161616162,5
426,9,426,15,0.0015151515151515152,5
427,9,427,17,0.0017171717171717172,5
428,9,428,23,0.0023232323232323226,5
429,9,429,21,0.002121212121212121,5
430,9,430,18,0.0018181818181818182,5
431,9,431,20,0.00202020202020202,5
432,9,432,20,0.00202020202020202,5
433,9,433,20,0.00202020202020202,5
434,9,434,16,0.0016161616161616162,5
435,9,435,22,0.002222222222222222,5
436,9,436,15,0.0015151515151515152,5
437,9,437,17,0.0017171717171717172,5
438,9,438,22,0.002222222222222222,5
439,9,439,18,0.0018181818181818182,5
440,9,440,19,0.0019191919191919192,5
441,9,441,16,0.0016161616161616162,5
442,9,442,22,0.002222222222222222,5
443,9,443,23,0.0023232323232323226,5
444,9,444,22,0.002222222222222222,5
445,9,445,28,0.0028282828282828265,5
446,9,446,23,0.0023232323232323226,5
447,9,447,18,0.0018181818181818182,5
448,9,448,17,0.0017171717171717172,5
449,9,449,14,0.0014141414141414141,5
450,10,450,20,0.00202020202020202,5
451,10,451,23,0.0023232323232323226,5
452,10,452,21,0.002121212121212121,5
453,10,453,18,0.0018181818181818182,5
454,10,454,19,0.0019191919191919192,5
455,10,455,17,0.0017171717171717172,5
456,10,456,17,0.0017171717171717172,5
457,10,457,20,0.00202020202020202,5
458,10,458,23,0.0023232323232323226,5
459,10,459,17,0.0017171717171717172,5
460,10,460,24,0.0024242424242424234,5
461,10,461,21,0.002121212121212121,5
462,10,462,14,0.0014141414141414141,5
463,10,463,23,0.0023232323232323226,5
464,10,464,22,0.002222222222222222,5
465,10,465,20,0.00202020202020202,5
466,10,466,23,0.0023232323232323226,5
467,10,467,21,0.002121212121212121,5
468,10,468,12,0.0012121212121212121,5
469,10,469,13,0.0013131313131313131,5
470,10,470,23,0.0023232323232323226,5
471,10,471,20,0.00202020202020202,5
472,10,472,18,0.0018181818181818182,5
473,10,473,15,0.0015151515151515152,5
474,10,474,16,0.0016161616161616162,5
475,10,475,22,0.002222222222222222,5
476,10,476,21,0.002121212121212121,5
477,10,477,18,0.0018181818181818182,5
478,10,478,20,0.00202020202020202,5
479,10,479,18,0.0018181818181818182,5
480,10,480,16,0.0016161616161616162,5
481,10,481,17,0.0017171717171717172,5
482,10,482,16,0.0016161616161616162,5
483,10,483,20,0.00202020202020202,5
484,10,484,23,0.0023232323232323226,5
485,10,485,27,0.0027272727272727258,5
486,10,486,22,0.002222222222222222,5
487,10,487,18,0.0018181818181818182,5
488,10,488,27,0.0027272727272727258,5
489,10,489,22,0.002222222222222222,5
490,10,490,17,0.0017171717171717172,5
491,10,491,15,0.0015151515151515152,5
492,10,492,24,0.0024242424242424234,5
493,10,493,24,0.0024242424242424234,5
494,10,494,22,0.002222222222222222,5
495,10,495,13,0.0013131313131313131,5
496,10,496,20,0.00202020202020202,5
497,10,497,11,0.0011111111111111111,5
498,10,498,17,0.0017171717171717172,5
499,10,499,23,0.0023232323232323226,5
500,11,500,18,0.0018181818181818182,5
501,11,501,22,0.002222222222222222,5
502,11,502,17,0.0017171717171717172,5
503,11,503,19,0.0019191919191919192,5
504,11,504,20,0.00202020202020202,5
505,11,505,21,0.002121212121212121,5
506,11,506,23,0.0023232323232323226,5
507,11,507,13,0.0013131313131313131,5
508,11,508,23,0.0023232323232323226,5
509,11,509,17,0.0017171717171717172,5
510,11,510,22,0.002222222222222222,5
511,11,511,19,0.0019191919191919192,5
512,11,512,32,0.0032323232323232297,5
513,11,513,18,0.0018181818181818182,5
514,11,514,17,0.0017171717171717172,5
515,11,515,16,0.0016161616161616162,5
516,11,516,26,0.002626262626262625,5
517,11,517,21,0.002121212121212121,5
518,11,518,14,0.0014141414141414141,5
519,11,519,22,0.002222222222222222,5
520,11,520,25,0.002525252525252524,5
521,11,521,15,0.0015151515151515152,5
522,11,522,26,0.002626262626262625,5
523,11,523,18,0.0018181818181818182,5
524,11,524,19,0.0019191919191919192,5
525,11,525,20,0.00202020202020202,5
526,11,526,25,0.002525252525252524,5
527,11,527,19,0.0019191919191919192,5
528,11,528,23,0.0023232323232323226,5
529,11,529,28,0.0028282828282828265,5
530,11,530,20,0.00202020202020202,5
531,11,531,24,0.0024242424242424234,5
532,11,532,18,0.0018181818181818182,5
533,11,533,20,0.00202020202020202,5
534,11,534,29,0.0029292929292929273,5
535,11,535,14,0.0014141414141414141,5
536,11,536,10,0.00101010101010101,5
537,11,537,25,0.002525252525252524,5
538,11,538,13,0.0013131313131313131,5
539,11,539,21,0.002121212121212121,5
540,11,540,26,0.002626262626262625,5
541,11,541,17,0.0017171717171717172,5
542,11,542,20,0.00202020202020202,5
543,11,543,30,0.003030303030303028,5
544,11,544,23,0.0023232323232323226,5
545,11,545,19,0.0019191919191919192,5
546,11,546,10,0.00101010101010101,5
547,11,547,20,0.00202020202020202,5
548,11,548,22,0.002222222222222222,5
549,11,549,14,0.0014141414141414141,5
550,12,550,20,0.00202020202020202,5
551,12,551,18,0.0018181818181818182,5
552,12,552,11,0.0011111111111111111,5
553,12,553,13,0.0013131313131313131,5
554,12,554,17,0.0017171717171717172,5
555,12,555,24,0.0024242424242424234,5
556,12,556,16,0.0016161616161616162,5
557,12,557,18,0.0018181818181818182,5
558,12,558,21,0.002121212121212121,5
559,12,559,22,0.002222222222222222,5
560,12,560,17,0.0017171717171717172,5
561,12,561,17,0.0017171717171717172,5
562,12,562,25,0.002525252525252524,5
563,12,563,27,0.0027272727272727258,5
564,12,564,23,0.0023232323232323226,5
565,12,565,20,0.00202020202020202,5
566,12,566,24,0.0024242424242424234,5
567,12,567,24,0.0024242424242424234,5
568,12,568,25,0.002525252525252524,5
569,12,569,20,0.00202020202020202,5
570,12,570,22,0.002222222222222222,5
571,12,571,24,0.0024242424242424234,5
572,12,572,19,0.0019191919191919192,5
573,12,573,17,0.0017171717171717172,5
574,12,574,20,0.00202020202020202,5
575,12,575,25,0.002525252525252524,5
576,12,576,15,0.0015151515151515152,5
577,12,577,23,0.0023232323232323226,5
578,12,578,18,0.0018181818181818182,5
579,12,579,15,0.0015151515151515152,5
580,12,580,20,0.00202020202020202,5
581,12,581,14,0.0014141414141414141,5
582,12,582,16,0.0016161616161616162,5
583,12,583,21,0.002121212121212121,5
584,12,584,24,0.0024242424242424234,5
585,12,585,24,0.0024242424242424234,5
586,12,586,20,0.00202020202020202,5
587,12,587,22,0.002222222222222222,5
588,12,588,24,0.0024242424242424234,5
589,12,589,21,0.002121212121212121,5
590,12,590,26,0.002626262626262625,5
591,12,591,28,0.0028282828282828265,5
592,12,592,19,0.0019191919191919192,5
593,12,593,17,0.0017171717171717172,5
594,12,594,24,0.0024242424242424234,5
595,12,595,24,0.0024242424242424234,5
596,12,596,16,0.0016161616161616162,5
597,12,597,23,0.0023232323232323226,5
598,12,598,29,0.0029292929292929273,5
599,12,599,16,0.0016161616161616162,5
600,13,600,13,0.0013131313131313131,5
601,13,601,20,0.00202020202020202,5
602,13,602,23,0.0023232323232323226,5
603,13,603,20,0.00202020202020202,5
604,13,604,20,0.00202020202020202,5
605,13,605,17,0.0017171717171717172,5
606,13,606,16,0.0016161616161616162,5
607,13,607,22,0.002222222222222222,5
608,13,608,19,0.0019191919191919192,5
609,13,609,17,0.0017171717171717172,5
610,13,610,18,0.0018181818181818182,5
611,13,611,23,0.0023232323232323226,5
612,13,612,19,0.0019191919191919192,5
613,13,613,17,0.0017171717171717172,5
614,13,614,22,0.002222222222222222,5
615,13,615,24,0.0024242424242424234,5
616,13,616,28,0.0028282828282828265,5
617,13,617,16,0.0016161616161616162,5
618,13,618,19,0.0019191919191919192,5
619,13,619,20,0.00202020202020202,5
620,13,620,16,0.0016161616161616162,5
621,13,621,20,0.00202020202020202,5
622,13,622,20,0.00202020202020202,5
623,13,623,19,0.0019191919191919192,5
624,13,624,19,0.0019191919191919192,5
625,13,625,23,0.0023232323232323226,5
626,13,626,16,0.0016161616161616162,5
627,13,627,22,0.002222222222222222,5
628,13,628,19,0.0019191919191919192,5
629,13,629,19,0.0019191919191919192,5
630,13,630,18,0.0018181818181818182,5
631,13,631,20,0.00202020202020202,5
632,13,632,16,0.0016161616161616162,5
633,13,633,21,0.002121212121212121,5
634,13,634,19,0.0019191919191919192,5
635,13,635,22,0.002222222222222222,5
636,13,636,18,0.0018181818181818182,5
637,13,637,17,0.0017171717171717172,5
638,13,638,21,0.002121212121212121,5
639,13,639,15,0.0015151515151515152,5
640,13,640,20,0.00202020202020202,5
641,13,641,24,0.0024242424242424234,5
642,13,642,23,0.0023232323232323226,5
643,13,643,23,0.0023232323232323226,5
644,13,644,27,0.0027272727272727258,5
645,13,645,14,0.0014141414141414141,5
646,13,646,23,0.0023232323232323226,5
647,13,647,22,0.002222222222222222,5
648,13,648,20,0.00202020202020202,5
649,13,649,21,0.002121212121212121,5
650,14,650,19,0.0019191919191919192,5
651,14,651,17,0.0017171717171717172,5
652,14,652,15,0.0015151515151515152,5
653,14,653,12,0.0012121212121212121,5
654,14,654,24,0.0024242424242424234,5
655,14,655,15,0.0015151515151515152,5
